Date,High,Low,Open,Close,Volume,Adj Close
2018-03-19,99.36000061035156,97.12999725341797,99.04000091552734,98.6500015258789,1654600.0,96.88890838623047
2018-03-20,99.5199966430664,98.36000061035156,98.94000244140625,98.66999816894531,1270900.0,96.90855407714844
2018-03-21,99.83999633789062,98.02999877929688,98.77999877929688,98.18000030517578,1437000.0,96.42730712890625
2018-03-22,97.4000015258789,94.3499984741211,97.0,94.6500015258789,2300400.0,92.9603271484375
2018-03-23,95.5999984741211,92.38999938964844,94.95999908447266,92.38999938964844,3220800.0,90.74066162109375
2018-03-26,95.23999786376953,92.66000366210938,94.11000061035156,95.06999969482422,2854200.0,93.3728256225586
2018-03-27,96.3499984741211,92.79000091552734,95.5999984741211,93.62000274658203,2037400.0,91.94871520996094
2018-03-28,95.25,93.20999908447266,93.8499984741211,94.2699966430664,2026300.0,92.58710479736328
2018-03-29,96.44999694824219,94.36000061035156,94.69999694824219,95.81999969482422,2922300.0,94.10942840576172
2018-04-02,95.7300033569336,92.12000274658203,95.52999877929688,93.75,2824200.0,92.0763931274414
2018-04-03,95.83999633789062,93.75,94.26000213623047,95.44000244140625,2715300.0,93.73622131347656
2018-04-04,96.58000183105469,93.58000183105469,93.62999725341797,96.3499984741211,2038700.0,94.62997436523438
2018-04-05,98.06999969482422,96.79000091552734,97.30999755859375,97.5199966430664,1996300.0,95.77908325195312
2018-04-06,97.18000030517578,93.80000305175781,96.7300033569336,94.72000122070312,3041900.0,93.0290756225586
2018-04-09,97.5999984741211,95.16999816894531,95.4800033569336,95.5,1689800.0,93.79515075683594
2018-04-10,97.33999633789062,95.9000015258789,96.62999725341797,96.81999969482422,2031000.0,95.09158325195312
2018-04-11,96.79000091552734,95.19000244140625,95.87999725341797,95.3499984741211,1668500.0,93.64781951904297
2018-04-12,97.5999984741211,96.29000091552734,96.31999969482422,96.87999725341797,2345600.0,95.1505126953125
2018-04-13,98.36000061035156,95.93000030517578,97.91000366210938,96.38999938964844,1999700.0,94.66925811767578
2018-04-16,97.68000030517578,96.51000213623047,97.45999908447266,96.9000015258789,2300000.0,95.17015838623047
2018-04-17,98.22000122070312,97.18000030517578,97.69999694824219,97.4800033569336,2569500.0,95.73979949951172
2018-04-18,98.69000244140625,97.05000305175781,97.86000061035156,97.13999938964844,1873400.0,95.4058609008789
2018-04-19,98.72000122070312,97.26000213623047,97.26000213623047,98.3499984741211,2431400.0,96.5942611694336
2018-04-20,99.08000183105469,97.38999938964844,98.58000183105469,97.9800033569336,2121500.0,96.23088073730469
2018-04-23,98.38999938964844,96.83000183105469,98.16999816894531,97.5,2390300.0,95.75944519042969
2018-04-24,99.1500015258789,96.45999908447266,98.18000030517578,97.41999816894531,2660500.0,95.68087005615234
2018-04-25,95.08000183105469,91.66999816894531,94.05000305175781,92.76000213623047,6256700.0,91.10405731201172
2018-04-26,93.27999877929688,91.47000122070312,92.9000015258789,91.66000366210938,4205100.0,90.02369689941406
2018-04-27,92.54000091552734,91.19999694824219,91.69000244140625,91.72000122070312,2252600.0,90.08262634277344
2018-04-30,92.6500015258789,90.58999633789062,92.13999938964844,90.62000274658203,2627300.0,89.00227355957031
2018-05-01,90.54000091552734,88.80000305175781,90.3499984741211,89.66999816894531,3944200.0,88.06922149658203
2018-05-02,90.33000183105469,88.97000122070312,89.83000183105469,89.18000030517578,3184200.0,87.58796691894531
2018-05-03,88.83000183105469,86.94999694824219,88.83000183105469,87.91999816894531,4507600.0,86.35045623779297
2018-05-04,89.81999969482422,86.97000122070312,87.33999633789062,89.05999755859375,2138200.0,87.4701156616211
2018-05-07,89.55000305175781,88.52999877929688,89.25,88.91999816894531,2371600.0,87.33261108398438
2018-05-08,95.87999725341797,89.72000122070312,89.72000122070312,90.18000030517578,6228900.0,88.57011413574219
2018-05-09,92.27999877929688,90.54000091552734,90.91999816894531,92.11000061035156,2495600.0,90.46566772460938
2018-05-10,93.2300033569336,91.5199966430664,92.11000061035156,92.66999816894531,3154900.0,91.01567077636719
2018-05-11,93.55000305175781,92.08000183105469,92.30999755859375,92.62999725341797,2217300.0,91.37077331542969
2018-05-14,93.5199966430664,92.75,93.04000091552734,93.19000244140625,2108500.0,91.92316436767578
2018-05-15,95.7300033569336,93.0,93.0,94.6500015258789,3078400.0,93.36331176757812
2018-05-16,96.73999786376953,94.5,94.68000030517578,95.75,4249400.0,94.4483642578125
2018-05-17,97.19999694824219,95.16000366210938,95.94000244140625,96.73999786376953,2221000.0,95.42489624023438
2018-05-18,96.9800033569336,96.19999694824219,96.56999969482422,96.43000030517578,2169700.0,95.1191177368164
2018-05-21,97.87000274658203,96.43000030517578,97.33000183105469,96.54000091552734,2874200.0,95.22761535644531
2018-05-22,97.26000213623047,96.5199966430664,96.56999969482422,96.73999786376953,2812500.0,95.42489624023438
2018-05-23,96.47000122070312,94.83999633789062,96.16999816894531,95.66999816894531,2337900.0,94.36944580078125
2018-05-24,95.69999694824219,93.81999969482422,95.12000274658203,95.33000183105469,2797300.0,94.03407287597656
2018-05-25,95.33000183105469,94.2699966430664,95.16000366210938,94.80999755859375,1487600.0,93.52113342285156
2018-05-29,93.4800033569336,90.75,93.4800033569336,91.66000366210938,2169000.0,90.4139633178711
2018-05-30,93.43000030517578,92.05999755859375,92.37000274658203,93.20999908447266,2394200.0,91.94288635253906
2018-05-31,94.23999786376953,92.47000122070312,93.05000305175781,94.0,3516300.0,92.72215270996094
2018-06-01,95.27999877929688,94.12999725341797,94.94000244140625,94.7699966430664,1758400.0,93.48167419433594
2018-06-04,95.69999694824219,95.0199966430664,95.37999725341797,95.44000244140625,1784600.0,94.142578125
2018-06-05,95.12999725341797,93.37999725341797,94.87999725341797,94.3499984741211,1750200.0,93.06739044189453
2018-06-06,96.5199966430664,94.63999938964844,94.69000244140625,96.45999908447266,2230900.0,95.14871215820312
2018-06-07,97.81999969482422,96.19999694824219,96.9000015258789,96.76000213623047,2101800.0,95.44463348388672
2018-06-08,97.06999969482422,95.63999938964844,96.61000061035156,96.97000122070312,1851900.0,95.65177154541016
2018-06-11,97.52999877929688,96.19999694824219,97.08999633789062,96.26000213623047,1759900.0,94.95143127441406
2018-06-12,96.66999816894531,95.58000183105469,96.5999984741211,96.2699966430664,1983800.0,94.96128845214844
2018-06-13,97.20999908447266,95.87999725341797,96.47000122070312,96.01000213623047,1672300.0,94.70482635498047
2018-06-14,98.25,95.88999938964844,97.68000030517578,96.27999877929688,3146000.0,94.97114562988281
2018-06-15,97.63999938964844,96.4000015258789,97.16999816894531,97.26000213623047,4260500.0,95.93783569335938
2018-06-18,97.51000213623047,95.88999938964844,96.37000274658203,97.43000030517578,1643600.0,96.10552215576172
2018-06-19,96.52999877929688,95.68000030517578,96.08000183105469,96.33999633789062,2640400.0,95.03033447265625
2018-06-20,97.36000061035156,95.62000274658203,97.0999984741211,95.69999694824219,2402000.0,94.39903259277344
2018-06-21,95.94999694824219,94.0999984741211,95.22000122070312,95.26000213623047,1806500.0,93.96502685546875
2018-06-22,96.19999694824219,94.93000030517578,96.12999725341797,95.01000213623047,1967100.0,93.71842193603516
2018-06-25,94.97000122070312,93.58000183105469,94.5999984741211,94.4800033569336,1750200.0,93.19562530517578
2018-06-26,94.68000030517578,93.27999877929688,94.68000030517578,93.73999786376953,1511800.0,92.46568298339844
2018-06-27,94.37999725341797,92.30999755859375,93.58999633789062,92.33000183105469,2520400.0,91.0748519897461
2018-06-28,92.83000183105469,91.5199966430664,92.31999969482422,92.44999694824219,1444800.0,91.1932144165039
2018-06-29,93.73999786376953,91.86000061035156,93.25,91.9000015258789,2288800.0,90.65070343017578
2018-07-02,93.86000061035156,91.93000030517578,92.22000122070312,93.77999877929688,2460400.0,92.50514221191406
2018-07-03,94.16000366210938,92.83999633789062,93.98999786376953,92.94000244140625,871100.0,91.67656707763672
2018-07-05,93.5,92.4800033569336,93.48999786376953,92.66000366210938,1447700.0,91.4003677368164
2018-07-06,93.43000030517578,92.0199966430664,92.61000061035156,92.9000015258789,1359100.0,91.6371078491211
2018-07-09,96.80999755859375,93.79000091552734,94.9000015258789,96.55999755859375,3123300.0,95.24734497070312
2018-07-10,97.12000274658203,95.63999938964844,96.73999786376953,96.01000213623047,1518700.0,94.70482635498047
2018-07-11,95.88999938964844,95.0,95.0,95.31999969482422,1264400.0,94.02420043945312
2018-07-12,96.44999694824219,95.08000183105469,95.98999786376953,95.23999786376953,2539100.0,93.94528198242188
2018-07-13,95.19999694824219,93.55999755859375,94.94999694824219,94.58999633789062,1952700.0,93.30412292480469
2018-07-16,96.0,94.66000366210938,94.66000366210938,95.91000366210938,1751300.0,94.60618591308594
2018-07-17,96.69999694824219,95.66999816894531,96.0999984741211,95.9800033569336,1698700.0,94.67523193359375
2018-07-18,97.23999786376953,95.80000305175781,95.91000366210938,97.08999633789062,1869900.0,95.7701416015625
2018-07-19,96.69999694824219,94.3499984741211,95.94999694824219,95.37000274658203,2705600.0,94.07353210449219
2018-07-20,99.19000244140625,97.05999755859375,98.36000061035156,97.2300033569336,5853400.0,95.90824127197266
2018-07-23,99.66999816894531,97.2699966430664,97.29000091552734,99.3499984741211,2986100.0,97.99942779541016
2018-07-24,100.27999877929688,98.54000091552734,100.0,98.95999908447266,3388800.0,97.61471557617188
2018-07-25,99.11000061035156,97.62999725341797,99.04000091552734,98.91999816894531,2065000.0,97.57526397705078
2018-07-26,99.52999877929688,96.33999633789062,99.12000274658203,96.4800033569336,5637400.0,95.16844177246094
2018-07-27,98.5,94.33999633789062,96.73999786376953,94.47000122070312,4732600.0,93.18576049804688
2018-07-30,95.8499984741211,93.66000366210938,94.5,93.7699966430664,2974400.0,92.49526977539062
2018-07-31,94.58000183105469,93.45999908447266,94.33000183105469,94.31999969482422,3616500.0,93.03780364990234
2018-08-01,95.70999908447266,94.51000213623047,94.51000213623047,95.19000244140625,3479700.0,93.89596557617188
2018-08-02,95.87000274658203,94.29000091552734,94.56999969482422,95.7699966430664,2026000.0,94.46808624267578
2018-08-03,96.76000213623047,95.36000061035156,95.54000091552734,96.68000030517578,1916900.0,95.76570129394531
2018-08-06,97.01000213623047,95.87999725341797,96.5199966430664,96.52999877929688,1662300.0,95.61711120605469
2018-08-07,97.9800033569336,96.56999969482422,96.79000091552734,97.30999755859375,2465300.0,96.38973999023438
2018-08-08,97.87000274658203,97.01000213623047,97.26000213623047,97.62999725341797,1601100.0,96.70671844482422
2018-08-09,98.11000061035156,97.3499984741211,97.5,97.62000274658203,1276800.0,96.69680786132812
2018-08-10,96.95999908447266,95.88999938964844,96.63999938964844,96.0999984741211,1810900.0,95.1911849975586
2018-08-13,96.77999877929688,95.75,96.12000274658203,95.80999755859375,1518100.0,94.90392303466797
2018-08-14,98.2300033569336,96.05999755859375,96.05999755859375,97.80000305175781,1950800.0,96.87511444091797
2018-08-15,97.56999969482422,96.30000305175781,96.87999725341797,97.26000213623047,2441500.0,96.34021759033203
2018-08-16,99.27999877929688,97.55999755859375,97.9000015258789,98.91999816894531,2112000.0,97.98451232910156
2018-08-17,99.44000244140625,98.61000061035156,98.88999938964844,99.16999816894531,1448500.0,98.23214721679688
2018-08-20,100.0,98.95999908447266,99.0,99.88999938964844,1982500.0,98.9453353881836
2018-08-21,101.18000030517578,99.44000244140625,99.81999969482422,100.48999786376953,2105800.0,99.53966522216797
2018-08-22,100.87999725341797,100.04000091552734,100.38999938964844,100.44999694824219,1147300.0,99.50004577636719
2018-08-23,100.55000305175781,99.30000305175781,100.55000305175781,99.54000091552734,1631400.0,98.5986557006836
2018-08-24,100.0,99.31999969482422,100.0,99.45999908447266,1046500.0,98.5194091796875
2018-08-27,101.26000213623047,99.8499984741211,100.0,100.9000015258789,1557000.0,99.94579315185547
2018-08-28,101.08999633789062,100.31999969482422,101.0199966430664,100.54000091552734,1453700.0,99.58919525146484
2018-08-29,100.7699966430664,99.94000244140625,100.7699966430664,100.13999938964844,1758400.0,99.1929702758789
2018-08-30,99.94999694824219,99.11000061035156,99.94999694824219,99.25,1337600.0,98.31139373779297
2018-08-31,99.19000244140625,98.48999786376953,98.76000213623047,99.08999633789062,1990200.0,98.15290069580078
2018-09-04,99.98999786376953,98.70999908447266,99.23999786376953,99.83000183105469,1875400.0,98.88591003417969
2018-09-05,100.88999938964844,99.69000244140625,99.9000015258789,99.8499984741211,2303600.0,98.90571594238281
2018-09-06,100.1500015258789,98.13999938964844,99.8499984741211,98.1500015258789,1759400.0,97.2218017578125
2018-09-07,98.63999938964844,97.75,98.33000183105469,98.37000274658203,1798200.0,97.4397201538086
2018-09-10,99.4000015258789,98.43000030517578,98.80000305175781,98.47000122070312,1394500.0,97.53877258300781
2018-09-11,99.19999694824219,97.94000244140625,98.16000366210938,98.62999725341797,1686300.0,97.69725036621094
2018-09-12,98.94999694824219,97.33999633789062,98.62999725341797,97.41000366210938,1791800.0,96.48880004882812
2018-09-13,98.19999694824219,96.93000030517578,97.55999755859375,97.0,2288400.0,96.08267211914062
2018-09-14,98.2300033569336,97.20999908447266,97.2699966430664,97.98999786376953,2333200.0,97.06330871582031
2018-09-17,98.5199966430664,97.06999969482422,97.95999908447266,97.0999984741211,1945900.0,96.18172454833984
2018-09-18,97.68000030517578,96.93000030517578,97.51000213623047,97.02999877929688,3039500.0,96.11238861083984
2018-09-19,99.31999969482422,97.22000122070312,97.25,98.95999908447266,5684200.0,98.02413177490234
2018-09-20,100.55000305175781,99.11000061035156,100.08000183105469,99.26000213623047,2624600.0,98.32129669189453
2018-09-21,100.05000305175781,98.87000274658203,99.4800033569336,99.01000213623047,4900600.0,98.07366180419922
2018-09-24,99.29000091552734,97.22000122070312,99.0999984741211,97.62999725341797,1980000.0,96.70671844482422
2018-09-25,97.95999908447266,96.94000244140625,97.79000091552734,97.47000122070312,3388500.0,96.54823303222656
2018-09-26,98.08999633789062,95.97000122070312,98.08999633789062,96.19000244140625,3195700.0,95.28033447265625
2018-09-27,96.23999786376953,94.94999694824219,96.12999725341797,95.45999908447266,2278200.0,94.55723571777344
2018-09-28,95.70999908447266,94.58000183105469,94.83000183105469,94.93000030517578,2708400.0,94.0322494506836
2018-10-01,96.29000091552734,94.69000244140625,95.58000183105469,94.94999694824219,2703200.0,94.05206298828125
2018-10-02,95.91999816894531,94.6500015258789,95.1500015258789,95.52999877929688,1987000.0,94.62657165527344
2018-10-03,97.31999969482422,95.88999938964844,96.19000244140625,96.7300033569336,2660600.0,95.81523132324219
2018-10-04,98.13999938964844,95.88999938964844,96.75,96.62999725341797,2829700.0,95.71617126464844
2018-10-05,97.25,95.75,97.12999725341797,96.05999755859375,1986400.0,95.15155792236328
2018-10-08,96.91000366210938,94.94000244140625,95.75,96.43000030517578,2694300.0,95.51806640625
2018-10-09,96.58999633789062,95.4800033569336,96.19000244140625,96.0,2081600.0,95.09213256835938
2018-10-10,96.77999877929688,93.51000213623047,96.19999694824219,93.56999969482422,2803900.0,92.68511199951172
2018-10-11,93.68000030517578,90.88999938964844,93.08999633789062,90.94000244140625,2957800.0,90.07998657226562
2018-10-12,93.2699966430664,89.33999633789062,92.9000015258789,90.79000091552734,3555300.0,89.931396484375
2018-10-15,91.37000274658203,89.9000015258789,90.58999633789062,90.55000305175781,2461600.0,89.69367980957031
2018-10-16,91.80999755859375,89.97000122070312,91.01000213623047,91.62999725341797,1851400.0,90.7634506225586
2018-10-17,92.29000091552734,90.37000274658203,91.55000305175781,91.4800033569336,2393100.0,90.61488342285156
2018-10-18,92.30000305175781,90.0999984741211,91.25,90.3499984741211,2089200.0,89.49555969238281
2018-10-19,92.2699966430664,90.06999969482422,90.4000015258789,91.62999725341797,2299800.0,90.7634506225586
2018-10-22,91.87000274658203,88.51000213623047,91.06999969482422,88.54000091552734,2656000.0,87.70268249511719
2018-10-23,87.44999694824219,85.51000213623047,86.80999755859375,87.04000091552734,6864400.0,86.21686553955078
2018-10-24,90.30000305175781,85.66999816894531,88.48999786376953,85.86000061035156,6766200.0,85.04802703857422
2018-10-25,89.05000305175781,86.0999984741211,86.63999938964844,88.2699966430664,4032900.0,87.43522644042969
2018-10-26,87.48999786376953,84.94000244140625,87.25,85.75,3918000.0,84.9390640258789
2018-10-29,88.16000366210938,85.13999938964844,86.76000213623047,86.45999908447266,4185200.0,85.64234924316406
2018-10-30,87.93000030517578,85.94999694824219,86.8499984741211,87.83999633789062,2824700.0,87.00929260253906
2018-10-31,90.2300033569336,88.62000274658203,88.86000061035156,89.30000305175781,3450300.0,88.45549774169922
2018-11-01,89.86000061035156,88.7699966430664,89.30999755859375,89.30000305175781,2128800.0,88.45549774169922
2018-11-02,89.8499984741211,86.86000061035156,89.30000305175781,87.2699966430664,4372900.0,86.44468688964844
2018-11-05,88.61000061035156,87.69000244140625,87.69000244140625,88.05000305175781,4166800.0,87.21731567382812
2018-11-06,89.44000244140625,87.6500015258789,87.8499984741211,89.18000030517578,2894800.0,88.33662414550781
2018-11-07,90.69000244140625,88.58000183105469,89.73999786376953,90.54000091552734,2045400.0,89.68376159667969
2018-11-08,91.4800033569336,89.80000305175781,89.9000015258789,90.86000061035156,1814400.0,90.4001235961914
2018-11-09,90.98999786376953,89.87000274658203,90.2699966430664,90.4000015258789,1755400.0,89.94245147705078
2018-11-12,90.88999938964844,88.93000030517578,90.44999694824219,89.12000274658203,1749800.0,88.66893005371094
2018-11-13,90.95999908447266,89.33000183105469,89.58000183105469,89.9000015258789,2026300.0,89.44498443603516
2018-11-14,91.44000244140625,88.0,90.7699966430664,88.91999816894531,2414700.0,88.46994018554688
2018-11-15,89.48999786376953,87.52999877929688,88.23999786376953,89.16000366210938,2886000.0,88.70873260498047
2018-11-16,88.7699966430664,87.43000030517578,88.5199966430664,87.63999938964844,3519700.0,87.19641876220703
2018-11-19,88.19000244140625,86.83000183105469,87.91999816894531,87.7300033569336,2202000.0,87.28596496582031
2018-11-20,87.36000061035156,85.51000213623047,87.2300033569336,86.01000213623047,2790400.0,85.57466888427734
2018-11-21,87.7300033569336,85.70999908447266,86.22000122070312,86.44000244140625,1859700.0,86.00249481201172
2018-11-23,86.4800033569336,85.31999969482422,85.75,85.62999725341797,723000.0,85.19659423828125
2018-11-26,88.33999633789062,86.61000061035156,86.86000061035156,87.97000122070312,2682900.0,87.52474975585938
2018-11-27,88.61000061035156,87.4800033569336,87.80000305175781,88.19000244140625,1806000.0,87.74363708496094
2018-11-28,90.41000366210938,87.6500015258789,88.52999877929688,90.41000366210938,2448300.0,89.95240020751953
2018-11-29,89.93000030517578,88.44000244140625,89.58000183105469,88.87000274658203,2118400.0,88.42019653320312
2018-11-30,89.87000274658203,88.41000366210938,88.51000213623047,89.68000030517578,2488400.0,89.2260971069336
2018-12-03,91.5999984741211,89.12000274658203,90.66999816894531,90.47000122070312,2360400.0,90.01210021972656
2018-12-04,90.19000244140625,84.30999755859375,90.11000061035156,84.88999938964844,3617600.0,84.46033477783203
2018-12-06,84.68000030517578,81.8499984741211,83.18000030517578,84.61000061035156,3904400.0,84.18175506591797
2018-12-07,85.63999938964844,81.88999938964844,84.54000091552734,82.66999816894531,2660900.0,82.25157165527344
2018-12-10,83.26000213623047,80.31999969482422,83.11000061035156,82.44999694824219,3234600.0,82.03268432617188
2018-12-11,83.8499984741211,80.88999938964844,83.62000274658203,81.36000061035156,2243800.0,80.94820404052734
2018-12-12,83.31999969482422,81.72000122070312,82.55999755859375,82.04000091552734,2151300.0,81.62476348876953
2018-12-13,82.38999938964844,80.01000213623047,82.08999633789062,80.38999938964844,2261500.0,79.98311614990234
2018-12-14,81.2300033569336,78.52999877929688,79.56999969482422,78.7300033569336,3657600.0,78.3315200805664
2018-12-17,78.8499984741211,76.45999908447266,78.30999755859375,76.91000366210938,4669300.0,76.5207290649414
2018-12-18,78.13999938964844,75.29000091552734,77.79000091552734,76.20999908447266,3592700.0,75.82427215576172
2018-12-19,77.44999694824219,74.08000183105469,76.0199966430664,74.66999816894531,3585000.0,74.29206085205078
2018-12-20,75.3499984741211,73.76000213623047,74.27999877929688,74.48999786376953,4242800.0,74.11297607421875
2018-12-21,75.95999908447266,72.0,74.16999816894531,72.38999938964844,4942500.0,72.02360534667969
2018-12-24,72.88999938964844,70.75,71.27999877929688,70.77999877929688,1749800.0,70.4217529296875
2018-12-26,74.41000366210938,69.9000015258789,71.05000305175781,74.41000366210938,3156200.0,74.03338623046875
2018-12-27,74.98999786376953,72.08000183105469,73.11000061035156,74.98999786376953,3261300.0,74.61044311523438
2018-12-28,75.98999786376953,74.2300033569336,75.44000244140625,74.66000366210938,2481000.0,74.28211975097656
2018-12-31,75.69999694824219,74.37999725341797,74.98999786376953,75.58999633789062,2542900.0,75.20740509033203
2019-01-02,77.36000061035156,74.38999938964844,74.48999786376953,77.26000213623047,3290800.0,76.86895751953125
2019-01-03,77.4800033569336,75.9800033569336,76.5999984741211,76.16000366210938,3599200.0,75.77452850341797
2019-01-04,79.61000061035156,77.66000366210938,77.68000030517578,79.54000091552734,2851300.0,79.13742065429688
2019-01-07,80.5,78.6500015258789,79.19000244140625,79.9800033569336,2665400.0,79.5751953125
2019-01-08,81.16000366210938,78.9000015258789,80.66999816894531,80.0199966430664,3117700.0,79.61498260498047
2019-01-09,80.93000030517578,79.79000091552734,80.69999694824219,80.56999969482422,1903900.0,80.16220092773438
2019-01-10,80.37999725341797,79.56999969482422,80.0,79.94999694824219,3485200.0,79.54534149169922
2019-01-11,81.02999877929688,79.04000091552734,79.37000274658203,80.94000244140625,1832300.0,80.53033447265625
2019-01-14,81.6500015258789,79.91999816894531,80.20999908447266,81.4000015258789,2452900.0,80.98800659179688
2019-01-15,81.62999725341797,80.5199966430664,81.0,81.5199966430664,2829300.0,81.10739135742188
2019-01-16,84.30999755859375,82.16000366210938,82.4000015258789,83.62000274658203,3767800.0,83.19676971435547
2019-01-17,84.05999755859375,82.2300033569336,83.19999694824219,83.6500015258789,2312200.0,83.22661590576172
2019-01-18,85.25,82.94000244140625,83.88999938964844,84.97000122070312,2671600.0,84.53993225097656
2019-01-22,84.16000366210938,82.80000305175781,84.0,83.4000015258789,4800800.0,82.9778823852539
2019-01-23,80.58000183105469,77.70999908447266,79.7699966430664,78.19999694824219,8586700.0,77.80419921875
2019-01-24,80.83999633789062,78.19999694824219,78.19999694824219,80.18000030517578,5529200.0,79.77417755126953
2019-01-25,81.30000305175781,79.54000091552734,80.9800033569336,79.62000274658203,3486900.0,79.2170181274414
